game_id,game_date,season_label,home_team,away_team,lam_home,lam_away,anchor_home,anchor_away,p_home_reg_win,p_away_reg_win,p_ot,p_home_ot,p_home_win_raw,home_ice_shift,poisson_rho,platt_a,platt_b,p_home_win,p_away_win,dk_home_fair,dk_away_fair,dk_home_dec,dk_away_dec,home_edge,away_edge,bet_side,bet_edge,bet_odds_dec,kelly_stake,home_won_actual,game_outcome_type,bet_won,bet_profit
2024020044,2024-10-14,2024-25,NJD,UTA,3.2274675600000005,2.8941433455,1.0,1.0,0.4368866718135723,0.33948827246547303,0.22362505572095465,0.5206692913385826,0.5629874072557732,0.039195660719261546,0.0,1.0,0.0,0.5629874072557732,0.43701259274422677,0.6057484443350961,0.3942515556649039,1.6024096385542168,2.4,-0.04276103707932288,0.04276103707932288,away,0.04276103707932288,2.4,0.3487873041867445,1,REG,0.0,-0.3487873041867445
2024020046,2024-10-14,2024-25,MTL,PIT,3.0820364635000006,2.8649248599999995,1.0,1.0,0.4180888195118225,0.35379064404952276,0.22812053643865482,0.5206692913385826,0.54659452188295,0.039195660719261546,0.0,1.0,0.0,0.54659452188295,0.45340547811705,0.4325634609832266,0.5674365390167734,2.2,1.704225352112676,0.11403106089972337,-0.11403106089972337,home,0.11403106089972337,2.2,1.6875662345207503,0,REG,0.0,-1.6875662345207503
2024020042,2024-10-14,2024-25,BOS,FLA,2.5987573505000006,2.8913443492499997,1.0,1.0,0.33664463121424876,0.4262252139856094,0.23713015480014182,0.5206692913385826,0.46986156708413,0.039195660719261546,0.0,1.0,0.0,0.46986156708413,0.53013843291587,0.5546704790892787,0.4453295209107214,1.7407407407407407,2.1399999999999997,-0.08480891200514867,0.08480891200514862,away,0.08480891200514862,2.1399999999999997,1.1797916354382612,0,REG,1.0,1.3449624643996174
2024020055,2024-10-15,2024-25,CGY,CHI,3.5066050315000004,2.7690841059999998,1.0,1.0,0.499029489424748,0.28724139211303207,0.21372911846221987,0.5206692913385826,0.6195923191420107,0.039195660719261546,0.0,1.0,0.0,0.6195923191420107,0.38040768085798926,0.5883234780340314,0.4116765219659687,1.6451612903225805,2.3,0.03126884110797934,-0.03126884110797945,home,0.03126884110797934,1.6451612903225805,0.29960413812127235,1,REG,1.0,0.1932929923363047
2024020050,2024-10-15,2024-25,CAR,NJD,3.2592402475,3.0165132924999996,1.0,1.0,0.42439142858679924,0.35414875324647704,0.22145981816672367,0.5206692913385826,0.5494195281597455,0.039195660719261546,0.0,1.0,0.0,0.5494195281597455,0.4505804718402545,0.6057484443350961,0.3942515556649039,1.6024096385542168,2.4,-0.05632891617535063,0.05632891617535063,away,0.05632891617535063,2.4,0.5813795172615059,1,REG,0.0,-0.5813795172615059
2024020052,2024-10-15,2024-25,STL,MIN,2.93265833,2.5573853327499996,1.0,1.0,0.439459983876419,0.3246455212273362,0.23589449489624478,0.5206692913385826,0.5719051501608017,0.039195660719261546,0.0,1.0,0.0,0.5719051501608017,0.4280948498391983,0.4814245062798449,0.5185754937201552,1.9803921568627452,1.847457627118644,0.09048064388095678,-0.09048064388095689,home,0.09048064388095678,1.9803921568627452,1.3524840332481944,0,REG,0.0,-1.3524840332481944
2024020058,2024-10-16,2024-25,TOR,LAK,3.262656185,2.7144461275,1.0,1.0,0.4692728368441154,0.30787277619638986,0.22285438695949467,0.5206692913385826,0.5947870406749964,0.039195660719261546,0.0,1.0,0.0,0.5947870406749964,0.40521295932500356,0.6303940339016126,0.3696059660983874,1.5405405405405406,2.54,-0.0356069932266162,0.035606993226616146,away,0.035606993226616146,2.54,0.18987608237343573,1,REG,0.0,-0.18987608237343573
2024020057,2024-10-16,2024-25,PIT,BUF,2.946367023,3.4202320049999995,1.0,1.0,0.3234969925958657,0.4594488495513452,0.2170541578527891,0.5206692913385826,0.44617415870539384,0.039195660719261546,0.0,1.0,0.0,0.44617415870539384,0.5538258412946062,0.5185754937201552,0.4814245062798449,1.847457627118644,1.9803921568627452,-0.07240133501476137,0.07240133501476131,away,0.07240133501476131,1.9803921568627452,0.9872819941510462,1,OT,0.0,-0.9872819941510462
2024020059,2024-10-16,2024-25,COL,BOS,3.2308385465,2.766889926,1.0,1.0,0.4563311767027581,0.31974957003646054,0.22391925326078135,0.5206692913385826,0.5824810068207018,0.039195660719261546,0.0,1.0,0.0,0.5824810068207018,0.4175189931792982,0.5454027354444257,0.45459726455557425,1.7692307692307692,2.1,0.03707827137627606,-0.03707827137627606,home,0.03707827137627606,1.7692307692307692,0.39706315687614097,0,REG,0.0,-0.39706315687614097
2024020070,2024-10-17,2024-25,CHI,SJS,3.07375575,2.9962187355,1.0,1.0,0.39830982843282253,0.37552565725718884,0.22616451430998863,0.5206692913385826,0.5258481309990595,0.039195660719261546,0.0,1.0,0.0,0.5258481309990595,0.47415186900094053,0.639283677516706,0.36071632248329405,1.5208333333333335,2.6,-0.11343554651764653,0.11343554651764648,away,0.11343554651764648,2.6,1.4549678712652836,1,REG,0.0,-1.4549678712652836
2024020067,2024-10-17,2024-25,CBJ,BUF,3.27304374,3.2088355225,1.0,1.0,0.399897745065489,0.38155732091969036,0.21854493401482067,0.5206692913385826,0.5234724508232224,0.039195660719261546,0.0,1.0,0.0,0.5234724508232224,0.47652754917677764,0.4232491793282343,0.5767508206717658,2.24,1.6756756756756757,0.10022327149498805,-0.10022327149498811,home,0.10022327149498805,2.24,1.3917604019678889,1,REG,1.0,1.7257828984401824
2024020063,2024-10-17,2024-25,DET,NYR,3.1232312837500005,3.4966148875,1.0,1.0,0.3402081117660675,0.44566665304998343,0.2141252351839491,0.5206692913385826,0.4614211757034839,0.039195660719261546,0.0,1.0,0.0,0.4614211757034839,0.5385788242965162,0.4116765219659687,0.5883234780340314,2.3,1.6451612903225805,0.04974465373751519,-0.04974465373751524,home,0.04974465373751519,2.3,0.4712977239847146,0,REG,0.0,-0.4712977239847146
2024020062,2024-10-17,2024-25,OTT,NJD,3.1136825540000004,2.9952142850000003,1.0,1.0,0.40472009162764244,0.37000824780956904,0.22527166056278858,0.5206692913385826,0.5317823706781529,0.039195660719261546,0.0,1.0,0.0,0.5317823706781529,0.4682176293218471,0.4325634609832266,0.5674365390167734,2.2,1.704225352112676,0.0992189096949263,-0.0992189096949263,home,0.0992189096949263,2.2,1.4160101290994707,0,REG,0.0,-1.4160101290994707
2024020061,2024-10-17,2024-25,MTL,LAK,3.0396591125,2.8356757575000002,1.0,1.0,0.4156544679960261,0.3549073242415847,0.22943820776238924,0.5206692913385826,0.5448518321579224,0.039195660719261546,0.0,1.0,0.0,0.5448518321579224,0.45514816784207757,0.4325634609832266,0.5674365390167734,2.2,1.704225352112676,0.11228837117469581,-0.11228837117469581,home,0.11228837117469581,2.2,1.6556169228952446,0,REG,0.0,-1.6556169228952446
2024020068,2024-10-17,2024-25,STL,NYI,2.913329039,3.10548138,1.0,1.0,0.35835939854584686,0.41500031179105334,0.22664028966309976,0.5206692913385826,0.48614886799767304,0.039195660719261546,0.0,1.0,0.0,0.48614886799767304,0.5138511320023269,0.4325634609832266,0.5674365390167734,2.2,1.704225352112676,0.05358540701444642,-0.05358540701444647,home,0.05358540701444642,2.2,0.5793959132906736,1,OT,1.0,0.6952750959488084
2024020071,2024-10-17,2024-25,SEA,PHI,2.8804714617499996,2.9431767344999997,1.0,1.0,0.3750310183838071,0.393786958712346,0.23118202290384693,0.5206692913385826,0.5051989964640186,0.039195660719261546,0.0,1.0,0.0,0.5051989964640186,0.49480100353598144,0.5546704790892787,0.4453295209107214,1.7407407407407407,2.1399999999999997,-0.04947148262526013,0.04947148262526002,away,0.04947148262526002,2.1399999999999997,0.516439890938598,1,REG,0.0,-0.516439890938598
2024020065,2024-10-17,2024-25,FLA,VAN,2.9525310655000006,2.75197896775,1.0,1.0,0.41372052088141864,0.35323944378308136,0.23304003533549994,0.5206692913385826,0.5447934292751594,0.039195660719261546,0.0,1.0,0.0,0.5447934292751594,0.4552065707248406,0.4953593421115595,0.5046406578884405,1.925925925925926,1.8928571428571428,0.04943408716359987,-0.04943408716359987,home,0.04943408716359987,1.925925925925926,0.5317033289233162,0,OT,0.0,-0.5317033289233162
2024020069,2024-10-17,2024-25,NSH,EDM,3.3997598375,2.932447481,1.0,1.0,0.45828153408125283,0.3238952270377615,0.21782323888098565,0.5206692913385826,0.5812647296235284,0.039195660719261546,0.0,1.0,0.0,0.5812647296235284,0.4187352703764716,0.45972160640815074,0.5402783935918494,2.1,1.8,0.12154312321537764,-0.12154312321537775,home,0.12154312321537764,2.1,2.0059630200855416,0,REG,0.0,-2.0059630200855416
2024020072,2024-10-18,2024-25,PIT,CAR,3.288292645,3.3457726865,1.0,1.0,0.3839146780098451,0.40016840692230676,0.2159169150678481,0.5206692913385826,0.5061345269207819,0.039195660719261546,0.0,1.0,0.0,0.5061345269207819,0.49386547307921813,0.3942515556649039,0.6057484443350961,2.4,1.6024096385542168,0.11188297125587798,-0.11188297125587798,home,0.11188297125587798,2.4,1.5337347472134033,0,REG,0.0,-1.5337347472134033
2024020074,2024-10-18,2024-25,COL,ANA,3.2670318099999993,2.9201435425,1.0,1.0,0.43944950677095374,0.3385355948937816,0.22201489833526464,0.5206692913385826,0.5647039228028538,0.039195660719261546,0.0,1.0,0.0,0.5647039228028538,0.43529607719714625,0.7087669119906357,0.2912330880093644,1.3773584905660377,3.15,-0.14406298918778193,0.14406298918778182,away,0.14406298918778182,3.15,1.7264308984698173,1,OT,0.0,-1.7264308984698173
2024020073,2024-10-18,2024-25,WPG,SJS,3.308444834999999,2.34283458725,1.0,1.0,0.5350524720734127,0.2470430671177976,0.2179044608087896,0.5206692913385826,0.6573902593841042,0.039195660719261546,0.0,1.0,0.0,0.6573902593841042,0.3426097406158958,0.7767259939980096,0.22327400600199032,1.263157894736842,4.0,-0.11933573461390534,0.11933573461390545,away,0.11933573461390545,4.0,1.2347965415452773,1,REG,0.0,-1.2347965415452773
2024020083,2024-10-19,2024-25,CBJ,MIN,2.8494686884999996,3.0525218050000005,1.0,1.0,0.35533892863118133,0.41568706314034054,0.2289740082284782,0.5206692913385826,0.48434071080918956,0.039195660719261546,0.0,1.0,0.0,0.48434071080918956,0.5156592891908105,0.3696059660983874,0.6303940339016126,2.54,1.5405405405405406,0.11473474471080214,-0.11473474471080214,home,0.11473474471080214,2.54,1.4949701652944247,0,REG,0.0,-1.4949701652944247
2024020086,2024-10-19,2024-25,UTA,BOS,3.004621819,2.91409338325,1.0,1.0,0.39883501589190673,0.37194767775549314,0.2292173063526002,0.5206692913385826,0.5279591671421858,0.039195660719261546,0.0,1.0,0.0,0.5279591671421858,0.4720408328578142,0.45459726455557425,0.5454027354444257,2.1,1.7692307692307692,0.07336190258661157,-0.07336190258661157,home,0.07336190258661157,2.1,0.9883113727144576,1,OT,1.0,1.0871425099859033
2024020079,2024-10-19,2024-25,TOR,NYR,2.9192252510000003,3.0827833075,1.0,1.0,0.3622536203029933,0.41052700458231034,0.22721937511469648,0.5206692913385826,0.4903500801555381,0.039195660719261546,0.0,1.0,0.0,0.4903500801555381,0.509649919844462,0.5345862274328822,0.46541377256711775,1.8,2.05,-0.044236147277344096,0.04423614727734421,away,0.04423614727734421,2.05,0.4264984350585416,0,REG,1.0,0.4478233568114686
2024020085,2024-10-19,2024-25,CHI,BUF,3.0467454775,3.1780642125000003,1.0,1.0,0.36937850073021233,0.4075400419379083,0.22308145733187937,0.5206692913385826,0.49532517488668215,0.039195660719261546,0.0,1.0,0.0,0.49532517488668215,0.5046748251133178,0.4232491793282343,0.5767508206717658,2.24,1.6756756756756757,0.07207599555844785,-0.0720759955584479,home,0.07207599555844785,2.24,0.8832934818239364,0,REG,0.0,-0.8832934818239364
2024020078,2024-10-19,2024-25,FLA,VGK,2.8968789504999997,2.8688506200000004,1.0,1.0,0.3879427687001468,0.37952375987335846,0.23253347142649475,0.5206692913385826,0.5188068222334539,0.039195660719261546,0.0,1.0,0.0,0.5188068222334539,0.48119317776654613,0.5278394447975963,0.47216055520240374,1.819672131147541,2.02,-0.00903262256414239,0.00903262256414239,away,0.00903262256414239,2.02,0.0,1,OT,0.0,-0.0
2024020082,2024-10-19,2024-25,PHI,VAN,2.993832003,2.7691704625,1.0,1.0,0.4178795775925293,0.35043841979959345,0.23168200260787727,0.5206692913385826,0.5482341474272842,0.039195660719261546,0.0,1.0,0.0,0.5482341474272842,0.45176585257271584,0.4232491793282343,0.5767508206717658,2.24,1.6756756756756757,0.12498496809904985,-0.12498496809904991,home,0.12498496809904985,2.24,1.8390684696541657,0,REG,0.0,-1.8390684696541657
2024020075,2024-10-19,2024-25,OTT,TBL,2.7965447715000002,3.0481884009999995,1.0,1.0,0.3475879142502369,0.422661773734845,0.2297503120149181,0.5206692913385826,0.4769799267211968,0.039195660719261546,0.0,1.0,0.0,0.4769799267211968,0.5230200732788032,0.4453295209107214,0.5546704790892787,2.1399999999999997,1.7407407407407407,0.0316504058104754,-0.03165040581047551,home,0.0316504058104754,2.1399999999999997,0.1819038875733422,1,REG,1.0,0.20737043183361004
2024020076,2024-10-19,2024-25,NSH,DET,3.299871065,3.178012405,1.0,1.0,0.4081450182619418,0.3733369004041517,0.21851808133390646,0.5206692913385826,0.5316911083168462,0.039195660719261546,0.0,1.0,0.0,0.5316911083168462,0.4683088916831538,0.6303940339016126,0.3696059660983874,1.5405405405405406,2.54,-0.09870292558476645,0.0987029255847664,away,0.0987029255847664,2.54,1.2305492524364332,0,REG,1.0,1.8950458487521071
2024020080,2024-10-19,2024-25,NJD,WSH,3.2395780674999997,2.996773955,1.0,1.0,0.42413649519904434,0.35368011222444573,0.22218339257651,0.5206692913385826,0.5495409123969551,0.039195660719261546,0.0,1.0,0.0,0.5495409123969551,0.45045908760304487,0.639283677516706,0.36071632248329405,1.5208333333333335,2.6,-0.08974276511975088,0.08974276511975082,away,0.08974276511975082,2.6,1.0699601735494793,0,OT,1.0,1.711936277679167
2024020081,2024-10-19,2024-25,NYI,MTL,3.3561014050000004,2.7701266614999995,1.0,1.0,0.4755144032297222,0.30495099416366356,0.21953460260661425,0.5206692913385826,0.5992675605724815,0.039195660719261546,0.0,1.0,0.0,0.5992675605724815,0.40073243942751846,0.6743827147551049,0.32561728524489514,1.4444444444444444,2.85,-0.07511515418262338,0.07511515418262332,away,0.07511515418262332,2.85,0.768040283072582,1,SO,0.0,-0.768040283072582
2024020087,2024-10-19,2024-25,SEA,CGY,2.91601977325,3.3163523475000005,1.0,1.0,0.33169041173315683,0.4477027108558916,0.22060687741095167,0.5206692913385826,0.45625968077079254,0.039195660719261546,0.0,1.0,0.0,0.45625968077079254,0.5437403192292074,0.5883234780340314,0.4116765219659687,1.6451612903225805,2.3,-0.13206379726323886,0.1320637972632387,away,0.1320637972632387,2.3,1.9277133402090536,1,OT,0.0,-1.9277133402090536
2024020077,2024-10-19,2024-25,DAL,EDM,3.2200288649999997,2.431644126,1.0,1.0,0.5064134760600594,0.2700514278289235,0.22353509611101713,0.5206692913385826,0.6319638991827031,0.039195660719261546,0.0,1.0,0.0,0.6319638991827031,0.3680361008172969,0.511604454498212,0.48839554550178804,1.8695652173913042,1.9523809523809523,0.12035944468449111,-0.12035944468449117,home,0.12035944468449111,1.8695652173913042,2.0872238324281165,1,REG,1.0,1.8149772455896662
2024020084,2024-10-19,2024-25,STL,CAR,2.6766379385000003,3.155902402,1.0,1.0,0.315125849555998,0.45784352489626656,0.22703062554773548,0.5206692913385826,0.44298241582514747,0.039195660719261546,0.0,1.0,0.0,0.44298241582514747,0.5570175841748526,0.3942515556649039,0.6057484443350961,2.4,1.6024096385542168,0.04873086016024358,-0.04873086016024353,home,0.04873086016024358,2.4,0.4511271284310987,1,REG,1.0,0.6315779798035381
2024020088,2024-10-20,2024-25,WPG,PIT,3.2254856350000005,2.8338067900000006,1.0,1.0,0.4452184445263248,0.3303879137282176,0.22439364174545762,0.5206692913385826,0.5716766726290995,0.039195660719261546,0.0,1.0,0.0,0.5716766726290995,0.4283233273709005,0.6057484443350961,0.3942515556649039,1.6024096385542168,2.4,-0.03407177170599662,0.03407177170599662,away,0.03407177170599662,2.4,0.19982846921543668,1,REG,0.0,-0.19982846921543668
2024020089,2024-10-20,2024-25,SJS,COL,2.576566235,3.6363900925,1.0,1.0,0.24561515289739172,0.5482536268692133,0.20613122023339495,0.5206692913385826,0.3619433450099285,0.039195660719261546,0.0,1.0,0.0,0.3619433450099285,0.6380566549900715,0.28144704377053686,0.7185529562294631,3.25,1.3597122302158273,0.08049630123939161,-0.08049630123939167,home,0.08049630123939161,3.25,0.7836260945878558,0,REG,0.0,-0.7836260945878558
2024020090,2024-10-20,2024-25,ANA,LAK,2.8191599125,3.0722976084999996,1.0,1.0,0.3477682887153171,0.42298597653355813,0.22924573475112472,0.5206692913385826,0.4768974027032712,0.039195660719261546,0.0,1.0,0.0,0.4768974027032712,0.5231025972967288,0.3696059660983874,0.6303940339016126,2.54,1.5405405405405406,0.10729143660488377,-0.10729143660488383,home,0.10729143660488377,2.54,1.372203914716291,0,REG,0.0,-1.372203914716291
2024020091,2024-10-21,2024-25,TOR,TBL,2.9825801225000004,3.0834795675000004,1.0,1.0,0.37190327891537456,0.40154404040724495,0.22655268067738044,0.5206692913385826,0.49965982832988376,0.039195660719261546,0.0,1.0,0.0,0.49965982832988376,0.5003401716701162,0.5767508206717658,0.4232491793282343,1.6756756756756757,2.24,-0.07709099234188199,0.07709099234188194,away,0.07709099234188194,2.24,0.9738869721053262,1,REG,0.0,-0.9738869721053262
2024020097,2024-10-22,2024-25,CBJ,TOR,3.1264221704999997,3.0819892550000003,1.0,1.0,0.39451317540072295,0.38158732613515883,0.22389949846411822,0.5206692913385826,0.5208793541613709,0.039195660719261546,0.0,1.0,0.0,0.5208793541613709,0.4791206458386291,0.3202717393520512,0.6797282606479488,2.9,1.434782608695652,0.20060761480931966,-0.20060761480931966,home,0.20060761480931966,2.9,2.6871059319367134,1,REG,1.0,5.105501270679755
